position_id,market_id,question,entry_timestamp,entry_price,side,size,entry_ev,entry_z,current_ev,current_z,peak_ev,regime,exit_timestamp,exit_price,exit_reason,exit_rule,pnl,pnl_pct,hold_time_days
BT_516726_2025-10-25 00:24:17.722708,516726,Will 3 Fed rate cuts happen in 2025?,2025-10-25 00:24:17.722708,0.546043907356064,YES,13.058535385323507,0.09208781471212801,0.9208781471212801,0.09208781471212801,0.9208781471212801,0.09208781471212801,information,2025-10-25 00:24:17.722708,0.5,Stop loss (-8.4%),stop_loss,-1.101131219280588,-0.08432271972231663,0.0
BT_516729_2025-10-25 00:24:25.009111,516729,Will 8+ Fed rate cuts happen in 2025?,2025-10-25 00:24:25.009111,0.5251732220724292,YES,7.11167096748469,0.05034644414485845,0.5034644414485845,0.05034644414485845,0.5034644414485845,0.05034644414485845,information,2025-10-25 00:24:25.009111,0.5,Z-reversion (0.50 < 0.80),z_reversion,-0.34088499764721375,-0.047933179024419986,0.0
BT_516706_2025-10-25 00:25:48.497577,516706,Fed rate hike in 2025?,2025-10-25 00:25:48.497577,0.5721940257200546,YES,20.370878459083,0.14438805144010924,1.4438805144010924,0.14438805144010924,1.4438805144010924,0.14438805144010924,information,2025-10-25 00:25:48.497577,0.5,Stop loss (-12.6%),stop_loss,-2.570204611214626,-0.12617053390098742,0.0
BT_516711_2025-10-25 00:25:53.308839,516711,Fed emergency rate cut in 2025?,2025-10-25 00:25:53.308839,0.566671938994432,YES,18.641359119565394,0.13334387798886405,1.3334387798886405,0.13334387798886405,1.3334387798886405,0.13334387798886405,information,2025-10-25 00:25:53.308839,0.5,Stop loss (-11.8%),stop_loss,-2.19325410783253,-0.11765526825404905,0.0
BT_516721_2025-10-25 00:26:14.953997,516721,Netanyahu out by 2025?,2025-10-25 00:26:14.953997,0.5729612597388475,YES,20.239819766652886,0.14592251947769497,1.4592251947769497,0.14592251947769497,1.4592251947769497,0.14592251947769497,information,2025-10-25 00:26:14.953997,0.5,Stop loss (-12.7%),stop_loss,-2.5773518225914653,-0.12734065087071123,0.0
BT_516724_2025-10-25 00:26:17.333833,516724,Will 1 Fed rate cut happen in 2025?,2025-10-25 00:26:17.333833,0.5577808287519416,YES,15.879770470512797,0.11556165750388314,1.1556165750388314,0.11556165750388314,1.1556165750388314,0.11556165750388314,information,2025-10-25 00:26:17.333833,0.5,Stop loss (-10.4%),stop_loss,-1.6449943255129216,-0.10359056061720272,0.0
BT_516725_2025-10-25 00:26:19.740867,516725,Will 2 Fed rate cuts happen in 2025?,2025-10-25 00:26:19.740867,0.574709965109087,YES,20.40946808264306,0.149419930218174,1.4941993021817401,0.149419930218174,1.4941993021817401,0.149419930218174,information,2025-10-25 00:26:19.740867,0.5,Stop loss (-13.0%),stop_loss,-2.653148093682113,-0.1299959451632375,0.0
BT_516726_2025-10-25 00:26:22.154911,516726,Will 3 Fed rate cuts happen in 2025?,2025-10-25 00:26:22.154911,0.5302082129418437,YES,8.17221354168474,0.06041642588368745,0.6041642588368745,0.06041642588368745,0.6041642588368745,0.06041642588368745,information,2025-10-25 00:26:22.154911,0.5,Z-reversion (0.60 < 0.80),z_reversion,-0.4656057013973668,-0.056974245597280364,0.0
BT_516728_2025-10-25 00:26:26.974212,516728,Will 5 Fed rate cuts happen in 2025?,2025-10-25 00:26:26.974212,0.5375458716190861,YES,10.139785296910462,0.07509174323817214,0.7509174323817214,0.07509174323817214,0.7509174323817214,0.07509174323817214,information,2025-10-25 00:26:26.974212,0.5,Z-reversion (0.75 < 0.80),z_reversion,-0.7082317939791976,-0.06984682350177493,0.0
BT_516729_2025-10-25 00:26:29.397194,516729,Will 8+ Fed rate cuts happen in 2025?,2025-10-25 00:26:29.397194,0.536372447260068,YES,9.797125590252216,0.0727448945201361,0.727448945201361,0.0727448945201361,0.727448945201361,0.0727448945201361,information,2025-10-25 00:26:29.397194,0.5,Z-reversion (0.73 < 0.80),z_reversion,-0.6643619292005365,-0.06781192331162443,0.0
BT_516721_2025-10-25 00:28:19.022549,516721,Netanyahu out by 2025?,2025-10-25 00:28:19.022549,0.5576943598146257,YES,15.501974099761608,0.11538871962925135,1.1538871962925135,0.11538871962925135,1.1538871962925135,0.11538871962925135,information,2025-10-25 00:28:19.022549,0.5,Stop loss (-10.3%),stop_loss,-1.6037036340943802,-0.10345157486226494,0.0
BT_516727_2025-10-25 00:28:28.731521,516727,Will 4 Fed rate cuts happen in 2025?,2025-10-25 00:28:28.731521,0.5425558654724231,YES,11.366144969865104,0.08511173094484614,0.8511173094484614,0.08511173094484614,0.8511173094484614,0.08511173094484614,information,2025-10-25 00:28:28.731521,0.5,Stop loss (-7.8%),stop_loss,-0.8915139749829555,-0.0784359144940183,0.0
BT_516710_2025-10-25 00:29:59.414831,516710,US recession in 2025?,2025-10-25 00:29:59.414831,0.5552104553486197,YES,14.6968084122257,0.11042091069723936,1.1042091069723936,0.11042091069723936,1.1042091069723936,0.11042091069723936,information,2025-10-25 00:29:59.414831,0.5,Stop loss (-9.9%),stop_loss,-1.4614593021323987,-0.09944059017035753,0.0
BT_516716_2025-10-25 00:30:13.927289,516716,Khamenei out as Supreme Leader of Iran in 2025?,2025-10-25 00:30:13.927289,0.5826210999320607,YES,21.872667981545337,0.16524219986412136,1.6524219986412136,0.16524219986412136,1.6524219986412136,0.16524219986412136,information,2025-10-25 00:30:13.927289,0.5,Stop loss (-14.2%),stop_loss,-3.1017480954513523,-0.1418093164523137,0.0
BT_516725_2025-10-25 00:30:28.344317,516725,Will 2 Fed rate cuts happen in 2025?,2025-10-25 00:30:28.344317,0.5416766404234572,YES,10.903980379866931,0.0833532808469144,0.833532808469144,0.0833532808469144,0.833532808469144,0.0833532808469144,information,2025-10-25 00:30:28.344317,0.5,Stop loss (-7.7%),stop_loss,-0.8389530497768662,-0.07694007330808353,0.0
BT_516710_2025-10-25 00:32:04.383396,516710,US recession in 2025?,2025-10-25 00:32:04.383396,0.5418850966305175,YES,10.923379752703006,0.08377019326103508,0.8377019326103508,0.08377019326103508,0.8377019326103508,0.08377019326103508,information,2025-10-25 00:32:04.383396,0.5,Stop loss (-7.7%),stop_loss,-0.8443244136418228,-0.07729516255560862,0.0
BT_516719_2025-10-25 00:32:23.746993,516719,Russia x Ukraine ceasefire in 2025?,2025-10-25 00:32:23.746993,0.5444992796572086,YES,11.567571039325118,0.08899855931441714,0.8899855931441714,0.08899855931441714,0.8899855931441714,0.08899855931441714,information,2025-10-25 00:32:23.746993,0.5,Stop loss (-8.2%),stop_loss,-0.9453613583430578,-0.08172513962777553,0.0
BT_516721_2025-10-25 00:32:28.533251,516721,Netanyahu out by 2025?,2025-10-25 00:32:28.533251,0.5439399946806777,YES,11.38064594660646,0.08787998936135533,0.8787998936135533,0.08787998936135533,0.8787998936135533,0.08787998936135533,information,2025-10-25 00:32:28.533251,0.5,Stop loss (-8.1%),stop_loss,-0.9193394992955598,-0.08078095949990372,0.0
BT_516724_2025-10-25 00:32:30.922970,516724,Will 1 Fed rate cut happen in 2025?,2025-10-25 00:32:30.922970,0.5322578154305082,YES,8.325255833639034,0.06451563086101642,0.6451563086101642,0.06451563086101642,0.6451563086101642,0.06451563086101642,information,2025-10-25 00:32:30.922970,0.5,Z-reversion (0.65 < 0.80),z_reversion,-0.5045572996914544,-0.06060562098917607,0.0
BT_516730_2025-10-25 00:32:45.387890,516730,Will 7 Fed rate cuts happen in 2025?,2025-10-25 00:32:45.387890,0.5252328716177966,YES,6.499492316274512,0.050465743235593274,0.5046574323559327,0.050465743235593274,0.5046574323559327,0.050465743235593274,information,2025-10-25 00:32:45.387890,0.5,Z-reversion (0.50 < 0.80),z_reversion,-0.31224408078699084,-0.048041303165347556,0.0
BT_516706_2025-10-25 00:34:06.597411,516706,Fed rate hike in 2025?,2025-10-25 00:34:06.597411,0.5324895220560097,YES,8.358518333932556,0.06497904411201949,0.6497904411201949,0.06497904411201949,0.6497904411201949,0.06497904411201949,information,2025-10-25 00:34:06.597411,0.5,Z-reversion (0.65 < 0.80),z_reversion,-0.5099898768285983,-0.06101438753304209,0.0
BT_516711_2025-10-25 00:34:11.406136,516711,Fed emergency rate cut in 2025?,2025-10-25 00:34:11.406136,0.5912736662877115,YES,23.435256095893845,0.182547332575423,1.82547332575423,0.182547332575423,1.82547332575423,0.182547332575423,information,2025-10-25 00:34:11.406136,0.5,Stop loss (-15.4%),stop_loss,-3.617650956271121,-0.15436788663491413,0.0
BT_516724_2025-10-25 00:34:35.538452,516724,Will 1 Fed rate cut happen in 2025?,2025-10-25 00:34:35.538452,0.5669691490556316,YES,16.95260263569788,0.13393829811126312,1.3393829811126312,0.13393829811126312,1.3393829811126312,0.13393829811126312,information,2025-10-25 00:34:35.538452,0.5,Stop loss (-11.8%),stop_loss,-2.0024041425921517,-0.1181178008841897,0.0
BT_516726_2025-10-25 00:34:40.347129,516726,Will 3 Fed rate cuts happen in 2025?,2025-10-25 00:34:40.347129,0.5503930077965864,YES,12.655603088869409,0.1007860155931728,1.007860155931728,0.1007860155931728,1.007860155931728,0.1007860155931728,information,2025-10-25 00:34:40.347129,0.5,Stop loss (-9.2%),stop_loss,-1.1587245769728225,-0.09155822672662038,0.0
BT_516729_2025-10-25 00:34:47.547223,516729,Will 8+ Fed rate cuts happen in 2025?,2025-10-25 00:34:47.547223,0.5551082130852676,YES,13.77591543838626,0.11021642617053518,1.1021642617053518,0.11021642617053518,1.1021642617053518,0.11021642617053518,information,2025-10-25 00:34:47.547223,0.5,Stop loss (-9.9%),stop_loss,-1.367600164306352,-0.09927472119170874,0.0
BT_516715_2025-10-25 00:36:25.783295,516715,Ukraine joins NATO in 2025?,2025-10-25 00:36:25.783295,0.5406285443722897,YES,10.100733621490496,0.08125708874457938,0.8125708874457938,0.08125708874457938,0.8125708874457938,0.08125708874457938,information,2025-10-25 00:36:25.783295,0.5,Stop loss (-7.5%),stop_loss,-0.75907590970781,-0.07515057204288478,0.0
BT_516720_2025-10-25 00:36:35.378294,516720,Putin out as President of Russia in 2025?,2025-10-25 00:36:35.378294,0.5588021383817608,YES,14.574267392321314,0.1176042767635217,1.176042767635217,0.1176042767635217,1.176042767635217,0.1176042767635217,information,2025-10-25 00:36:35.378294,0.5,Stop loss (-10.5%),stop_loss,-1.5336342314255447,-0.10522890723368808,0.0
BT_516724_2025-10-25 00:36:40.194436,516724,Will 1 Fed rate cut happen in 2025?,2025-10-25 00:36:40.194436,0.5318123476071887,YES,7.835987000586628,0.0636246952143773,0.636246952143773,0.0636246952143773,0.636246952143773,0.0636246952143773,information,2025-10-25 00:36:40.194436,0.5,Z-reversion (0.64 < 0.80),z_reversion,-0.46873891407312596,-0.05981874574805122,0.0
BT_516728_2025-10-25 00:36:49.808861,516728,Will 5 Fed rate cuts happen in 2025?,2025-10-25 00:36:49.808861,0.5344253704403034,YES,8.463487771974247,0.06885074088060672,0.6885074088060672,0.06885074088060672,0.6885074088060672,0.06885074088060672,information,2025-10-25 00:36:49.808861,0.5,Z-reversion (0.69 < 0.80),z_reversion,-0.5451812692334311,-0.064415674001294,0.0
BT_516710_2025-10-25 00:38:18.222547,516710,US recession in 2025?,2025-10-25 00:38:18.222547,0.5687055475412826,YES,16.853822739792786,0.1374110950825651,1.374110950825651,0.1374110950825651,1.374110950825651,0.1374110950825651,information,2025-10-25 00:38:18.222547,0.5,Stop loss (-12.1%),stop_loss,-2.036117151498555,-0.1208104050300216,0.0
BT_516712_2025-10-25 00:38:23.065432,516712,Tether insolvent in 2025?,2025-10-25 00:38:23.065432,0.5426559780088708,YES,10.376877332296013,0.08531195601774155,0.8531195601774155,0.08531195601774155,0.8531195601774155,0.08531195601774155,information,2025-10-25 00:38:23.065432,0.5,Stop loss (-7.9%),stop_loss,-0.8156840967850402,-0.07860593034538262,0.0
BT_516717_2025-10-25 00:38:35.214457,516717,Nuclear weapon detonation in 2025?,2025-10-25 00:38:35.214457,0.5366266533159803,YES,8.880253734131204,0.0732533066319605,0.732533066319605,0.0732533066319605,0.732533066319605,0.0732533066319605,information,2025-10-25 00:38:35.214457,0.5,Z-reversion (0.73 < 0.80),z_reversion,-0.6061084980928898,-0.06825351124408927,0.0
BT_516721_2025-10-25 00:38:42.488073,516721,Netanyahu out by 2025?,2025-10-25 00:38:42.488073,0.5345341674392482,YES,8.351992131780658,0.0690683348784964,0.690683348784964,0.0690683348784964,0.690683348784964,0.0690683348784964,information,2025-10-25 00:38:42.488073,0.5,Z-reversion (0.69 < 0.80),z_reversion,-0.5395896320565472,-0.0646060991848068,0.0
BT_516725_2025-10-25 00:38:47.276069,516725,Will 2 Fed rate cuts happen in 2025?,2025-10-25 00:38:47.276069,0.5396984829008049,YES,9.579546540935414,0.07939696580160982,0.7939696580160982,0.07939696580160982,0.7939696580160982,0.07939696580160982,information,2025-10-25 00:38:47.276069,0.5,Z-reversion (0.79 < 0.80),z_reversion,-0.704640603228611,-0.07355678060725877,0.0
BT_516726_2025-10-25 00:38:49.665819,516726,Will 3 Fed rate cuts happen in 2025?,2025-10-25 00:38:49.665819,0.5789015842360302,YES,18.98395647394798,0.15780316847206044,1.5780316847206044,0.15780316847206044,1.5780316847206044,0.15780316847206044,information,2025-10-25 00:38:49.665819,0.5,Stop loss (-13.6%),stop_loss,-2.5874246705319557,-0.1362953330662512,0.0
BT_516727_2025-10-25 00:38:52.052128,516727,Will 4 Fed rate cuts happen in 2025?,2025-10-25 00:38:52.052128,0.5731983433041471,YES,17.42234449775802,0.1463966866082942,1.463966866082942,0.1463966866082942,1.463966866082942,0.1463966866082942,information,2025-10-25 00:38:52.052128,0.5,Stop loss (-12.8%),stop_loss,-2.2248611996307264,-0.12770159606917605,0.0
BT_516730_2025-10-25 00:38:59.294135,516730,Will 7 Fed rate cuts happen in 2025?,2025-10-25 00:38:59.294135,0.5667801687231038,YES,15.74614248970766,0.13356033744620754,1.3356033744620754,0.13356033744620754,1.3356033744620754,0.13356033744620754,information,2025-10-25 00:38:59.294135,0.5,Stop loss (-11.8%),stop_loss,-1.8552696622567049,-0.1178237567372064,0.0
BT_516711_2025-10-25 00:40:25.238713,516711,Fed emergency rate cut in 2025?,2025-10-25 00:40:25.238713,0.5584073682147304,YES,13.663552608621487,0.11681473642946072,1.1681473642946072,0.11681473642946072,1.1681473642946072,0.11681473642946072,information,2025-10-25 00:40:25.238713,0.5,Stop loss (-10.5%),stop_loss,-1.4291576253453215,-0.10459634227510828,0.0
BT_516712_2025-10-25 00:40:27.598870,516712,Tether insolvent in 2025?,2025-10-25 00:40:27.598870,0.5409597023361653,YES,9.52338757461306,0.08191940467233061,0.8191940467233061,0.08191940467233061,0.8191940467233061,0.08191940467233061,information,2025-10-25 00:40:27.598870,0.5,Stop loss (-7.6%),stop_loss,-0.7210798116819508,-0.07571673483122403,0.0
BT_516717_2025-10-25 00:40:39.720125,516717,Nuclear weapon detonation in 2025?,2025-10-25 00:40:39.720125,0.5676959730641985,YES,15.690923932369607,0.135391946128397,1.35391946128397,0.135391946128397,1.35391946128397,0.135391946128397,information,2025-10-25 00:40:39.720125,0.5,Stop loss (-11.9%),stop_loss,-1.8710937090934043,-0.11924687909763107,0.0
BT_516719_2025-10-25 00:40:42.138312,516719,Russia x Ukraine ceasefire in 2025?,2025-10-25 00:40:42.138312,0.5351444292785978,YES,8.080199673081752,0.07028885855719569,0.7028885855719569,0.07028885855719569,0.7028885855719569,0.07028885855719569,information,2025-10-25 00:40:42.138312,0.5,Z-reversion (0.70 < 0.80),z_reversion,-0.5306492797661794,-0.06567279290559809,0.0
BT_516720_2025-10-25 00:40:44.589521,516720,Putin out as President of Russia in 2025?,2025-10-25 00:40:44.589521,0.5394575297497074,YES,9.05090415739989,0.0789150594994148,0.789150594994148,0.0789150594994148,0.789150594994148,0.0789150594994148,information,2025-10-25 00:40:44.589521,0.5,Z-reversion (0.79 < 0.80),z_reversion,-0.6620100755995615,-0.0731429771089015,0.0
BT_516706_2025-10-25 00:42:25.182846,516706,Fed rate hike in 2025?,2025-10-25 00:42:25.182846,0.547226082405628,YES,10.801617396176905,0.09445216481125596,0.9445216481125596,0.09445216481125596,0.9445216481125596,0.09445216481125596,information,2025-10-25 00:42:25.182846,0.5,Stop loss (-8.6%),stop_loss,-0.9321888880431567,-0.08630086160736383,0.0
BT_516710_2025-10-25 00:42:27.588292,516710,US recession in 2025?,2025-10-25 00:42:27.588292,0.5427577697754266,YES,9.739760195930446,0.08551553955085311,0.8551553955085311,0.08551553955085311,0.8551553955085311,0.08551553955085311,information,2025-10-25 00:42:27.588292,0.5,Stop loss (-7.9%),stop_loss,-0.7672859741791803,-0.07877873363861408,0.0
BT_516716_2025-10-25 00:42:41.991032,516716,Khamenei out as Supreme Leader of Iran in 2025?,2025-10-25 00:42:41.991032,0.5305890875892214,YES,6.944394661503331,0.06117817517844282,0.6117817517844282,0.06117817517844282,0.6117817517844282,0.06117817517844282,information,2025-10-25 00:42:41.991032,0.5,Z-reversion (0.61 < 0.80),z_reversion,-0.4003525544032734,-0.05765118112060246,0.0
BT_516716_2025-10-25 00:44:46.686269,516716,Khamenei out as Supreme Leader of Iran in 2025?,2025-10-25 00:44:46.686269,0.5937988657900641,YES,21.25684987189311,0.18759773158012827,1.8759773158012827,0.18759773158012827,1.8759773158012827,0.18759773158012827,information,2025-10-25 00:44:46.686269,0.5,Stop loss (-15.8%),stop_loss,-3.357817811929217,-0.15796403663597844,0.0
BT_516719_2025-10-25 00:44:51.454485,516719,Russia x Ukraine ceasefire in 2025?,2025-10-25 00:44:51.454485,0.5654560437500091,YES,14.613964472755146,0.13091208750001826,1.3091208750001826,0.13091208750001826,1.3091208750001826,0.13091208750001826,information,2025-10-25 00:44:51.454485,0.5,Stop loss (-11.6%),stop_loss,-1.6916828610512566,-0.11575797000225815,0.0
BT_516720_2025-10-25 00:44:53.826079,516720,Putin out as President of Russia in 2025?,2025-10-25 00:44:53.826079,0.5622341497358285,YES,13.78935175640645,0.12446829947165705,1.2446829947165705,0.12446829947165705,1.2446829947165705,0.12446829947165705,information,2025-10-25 00:44:53.826079,0.5,Stop loss (-11.1%),stop_loss,-1.5263544243469174,-0.11069080340472004,0.0
BT_516721_2025-10-25 00:44:56.226130,516721,Netanyahu out by 2025?,2025-10-25 00:44:56.226130,0.5350517279156826,YES,7.712983888883596,0.07010345583136512,0.7010345583136512,0.07010345583136512,0.7010345583136512,0.07010345583136512,information,2025-10-25 00:44:56.226130,0.5,Z-reversion (0.70 < 0.80),z_reversion,-0.5052846268609664,-0.06551091434136304,0.0
BT_516725_2025-10-25 00:45:01.048068,516725,Will 2 Fed rate cuts happen in 2025?,2025-10-25 00:45:01.048068,0.5787635898068874,YES,17.29179545476214,0.15752717961377471,1.5752717961377471,0.15752717961377471,1.5752717961377471,0.15752717961377471,information,2025-10-25 00:45:01.048068,0.5,Stop loss (-13.6%),stop_loss,-2.3532300721922104,-0.13608940022154456,0.0
BT_516724_2025-10-25 00:47:03.197418,516724,Will 1 Fed rate cut happen in 2025?,2025-10-25 00:47:03.197418,0.53085580549867,YES,6.7014872044538185,0.061711610997339905,0.617116109973399,0.061711610997339905,0.617116109973399,0.061711610997339905,information,2025-10-25 00:47:03.197418,0.5,Z-reversion (0.62 < 0.80),z_reversion,-0.38952156798626275,-0.05812464548576413,0.0
BT_516726_2025-10-25 00:47:08.004997,516726,Will 3 Fed rate cuts happen in 2025?,2025-10-25 00:47:08.004997,0.5483653980948404,YES,10.485507911339717,0.09673079618968083,0.9673079618968083,0.09673079618968083,0.9673079618968083,0.09673079618968083,information,2025-10-25 00:47:08.004997,0.5,Stop loss (-8.8%),stop_loss,-0.9248135752555895,-0.08819921582009732,0.0
BT_516712_2025-10-25 00:48:46.340644,516712,Tether insolvent in 2025?,2025-10-25 00:48:46.340644,0.5451119439138937,YES,9.738446332889568,0.09022388782778745,0.9022388782778745,0.09022388782778745,0.9022388782778745,0.09022388782778745,information,2025-10-25 00:48:46.340644,0.5,Stop loss (-8.3%),stop_loss,-0.8059266535667279,-0.0827572105464995,0.0
BT_516715_2025-10-25 00:48:53.558855,516715,Ukraine joins NATO in 2025?,2025-10-25 00:48:53.558855,0.5640828815074627,YES,13.782111618516378,0.12816576301492533,1.2816576301492533,0.12816576301492533,1.2816576301492533,0.12816576301492533,information,2025-10-25 00:48:53.558855,0.5,Stop loss (-11.4%),stop_loss,-1.5657227948696846,-0.11360543566967803,0.0
BT_516717_2025-10-25 00:48:58.394348,516717,Nuclear weapon detonation in 2025?,2025-10-25 00:48:58.394348,0.5459802953899932,YES,9.816850745433134,0.0919605907799863,0.9196059077998631,0.0919605907799863,0.9196059077998631,0.0919605907799863,information,2025-10-25 00:48:58.394348,0.5,Stop loss (-8.4%),stop_loss,-0.8267362410067721,-0.0842160344947055,0.0
BT_516724_2025-10-25 00:49:07.986051,516724,Will 1 Fed rate cut happen in 2025?,2025-10-25 00:49:07.986051,0.5250885542329168,YES,5.335696183875559,0.050177108465833564,0.5017710846583356,0.050177108465833564,0.5017710846583356,0.050177108465833564,information,2025-10-25 00:49:07.986051,0.5,Z-reversion (0.50 < 0.80),z_reversion,-0.25493776621181075,-0.04777966312666585,0.0
BT_516728_2025-10-25 00:49:17.838477,516728,Will 5 Fed rate cuts happen in 2025?,2025-10-25 00:49:17.838477,0.5582303582953778,YES,12.369268277741924,0.11646071659075563,1.1646071659075563,0.11646071659075563,1.1646071659075563,0.11646071659075563,information,2025-10-25 00:49:17.838477,0.5,Stop loss (-10.4%),stop_loss,-1.2902682789663806,-0.10431241767859255,0.0
BT_516730_2025-10-25 00:49:26.572618,516730,Will 7 Fed rate cuts happen in 2025?,2025-10-25 00:49:26.572618,0.52896057943181,YES,6.1144272151070815,0.057921158863619926,0.5792115886361993,0.057921158863619926,0.5792115886361993,0.057921158863619926,information,2025-10-25 00:49:26.572618,0.5,Z-reversion (0.58 < 0.80),z_reversion,-0.334764747938947,-0.0547499767618191,0.0
BT_516711_2025-10-25 00:51:03.458824,516711,Fed emergency rate cut in 2025?,2025-10-25 00:51:03.458824,0.6045226557678994,YES,22.03280591659063,0.20904531153579886,2.0904531153579886,0.20904531153579886,2.0904531153579886,0.20904531153579886,information,2025-10-25 00:51:03.458824,0.5,Stop loss (-17.3%),stop_loss,-3.8094972395954785,-0.17290113905677987,0.0
BT_516713_2025-10-25 00:51:08.370210,516713,USDT depeg in 2025?,2025-10-25 00:51:08.370210,0.5800751896618453,YES,16.574367149488967,0.1601503793236907,1.601503793236907,0.1601503793236907,1.601503793236907,0.1601503793236907,information,2025-10-25 00:51:08.370210,0.5,Stop loss (-13.8%),stop_loss,-2.287971657250289,-0.1380427763313324,0.0
BT_516720_2025-10-25 00:51:22.938249,516720,Putin out as President of Russia in 2025?,2025-10-25 00:51:22.938249,0.5718851581765293,YES,14.71468186712622,0.1437703163530586,1.437703163530586,0.1437703163530586,1.437703163530586,0.1437703163530586,information,2025-10-25 00:51:22.938249,0.5,Stop loss (-12.6%),stop_loss,-1.8496147669024916,-0.12569859026545993,0.0
BT_516724_2025-10-25 00:51:27.825989,516724,Will 1 Fed rate cut happen in 2025?,2025-10-25 00:51:27.825989,0.5389246201819728,YES,7.895760481163992,0.0778492403639457,0.7784924036394569,0.0778492403639457,0.7784924036394569,0.0778492403639457,information,2025-10-25 00:51:27.825989,0.5,Z-reversion (0.78 < 0.80),z_reversion,-0.5702828675248934,-0.0722264649346129,0.0
BT_516725_2025-10-25 00:51:30.284293,516725,Will 2 Fed rate cuts happen in 2025?,2025-10-25 00:51:30.284293,0.5450216262943584,YES,9.106847645357465,0.0900432525887167,0.900432525887167,0.0900432525887167,0.900432525887167,0.0900432525887167,information,2025-10-25 00:51:30.284293,0.5,Stop loss (-8.3%),stop_loss,-0.7522730688625981,-0.08260521073349632,0.0
BT_516710_2025-10-25 00:53:06.454952,516710,US recession in 2025?,2025-10-25 00:53:06.454952,0.5566158108854983,YES,11.409496069229313,0.11323162177099655,1.1323162177099655,0.11323162177099655,1.1323162177099655,0.11323162177099655,information,2025-10-25 00:53:06.454952,0.5,Stop loss (-10.2%),stop_loss,-1.160509383890288,-0.10171434188229471,0.0
BT_516717_2025-10-25 00:53:23.216461,516717,Nuclear weapon detonation in 2025?,2025-10-25 00:53:23.216461,0.6085084805040896,YES,21.74123642021985,0.21701696100817913,2.1701696100817913,0.21701696100817913,2.1701696100817913,0.21701696100817913,information,2025-10-25 00:53:23.216461,0.5,Stop loss (-17.8%),stop_loss,-3.8768704197580575,-0.17831876461968277,0.0
BT_516719_2025-10-25 00:53:25.615012,516719,Russia x Ukraine ceasefire in 2025?,2025-10-25 00:53:25.615012,0.5428669885909763,YES,8.422828621272641,0.08573397718195253,0.8573397718195253,0.08573397718195253,0.8573397718195253,0.08573397718195253,information,2025-10-25 00:53:25.615012,0.5,Stop loss (-7.9%),stop_loss,-0.6651008552739328,-0.07896407313739691,0.0
BT_516728_2025-10-25 00:53:42.347542,516728,Will 5 Fed rate cuts happen in 2025?,2025-10-25 00:53:42.347542,0.5905881354188247,YES,17.739188548710167,0.18117627083764942,1.8117627083764942,0.18117627083764942,1.8117627083764942,0.18117627083764942,information,2025-10-25 00:53:42.347542,0.5,Stop loss (-15.3%),stop_loss,-2.7209486918172185,-0.15338631101111225,0.0
BT_516706_2025-10-25 00:55:08.281491,516706,Fed rate hike in 2025?,2025-10-25 00:55:08.281491,0.5283185649940453,YES,5.468356768165231,0.05663712998809056,0.5663712998809056,0.05663712998809056,0.5663712998809056,0.05663712998809056,information,2025-10-25 00:55:08.281491,0.5,Z-reversion (0.57 < 0.80),z_reversion,-0.2931110636849566,-0.053601305860535985,0.0
BT_516711_2025-10-25 00:55:13.047180,516711,Fed emergency rate cut in 2025?,2025-10-25 00:55:13.047180,0.5504787388588983,YES,9.732723227519067,0.10095747771779662,1.0095747771779662,0.10095747771779662,1.0095747771779662,0.10095747771779662,information,2025-10-25 00:55:13.047180,0.5,Stop loss (-9.2%),stop_loss,-0.8924878646653789,-0.09169970662906436,0.0
BT_516715_2025-10-25 00:55:22.694545,516715,Ukraine joins NATO in 2025?,2025-10-25 00:55:22.694545,0.5369379050060704,YES,7.08897052723064,0.07387581001214083,0.7387581001214083,0.07387581001214083,0.7387581001214083,0.07387581001214083,information,2025-10-25 00:55:22.694545,0.5,Z-reversion (0.74 < 0.80),z_reversion,-0.4876759816811925,-0.06879362522497422,0.0
BT_516725_2025-10-25 00:55:39.632505,516725,Will 2 Fed rate cuts happen in 2025?,2025-10-25 00:55:39.632505,0.5564559452148772,YES,10.807260172098673,0.11291189042975436,1.1291189042975436,0.11291189042975436,1.1291189042975436,0.11291189042975436,information,2025-10-25 00:55:39.632505,0.5,Stop loss (-10.1%),stop_loss,-1.096464317518113,-0.1014562710675623,0.0
BT_516727_2025-10-25 00:55:44.476378,516727,Will 4 Fed rate cuts happen in 2025?,2025-10-25 00:55:44.476378,0.58890599638402,YES,16.921632919805877,0.17781199276803994,1.7781199276803994,0.17781199276803994,1.7781199276803994,0.17781199276803994,information,2025-10-25 00:55:44.476378,0.5,Stop loss (-15.1%),stop_loss,-2.5546261108181127,-0.1509680609977101,0.0
BT_516728_2025-10-25 00:55:46.890580,516728,Will 5 Fed rate cuts happen in 2025?,2025-10-25 00:55:46.890580,0.5477060508583012,YES,8.95810450852046,0.0954121017166023,0.954121017166023,0.0954121017166023,0.954121017166023,0.0954121017166023,information,2025-10-25 00:55:46.890580,0.5,Stop loss (-8.7%),stop_loss,-0.780264867637945,-0.08710155891749194,0.0
